,0,1,2,3,ENST,5,6,7,8,PhyloP
3862,2,24752137,24752138,Q15788,ENST00000348332,+,2,24752137,24752138,8.785
3863,2,24752138,24752139,Q15788,ENST00000348332,+,2,24752138,24752139,0.3
3864,2,24752139,24752140,Q15788,ENST00000348332,+,2,24752139,24752140,1.459
3865,2,24752140,24752141,Q15788,ENST00000348332,+,2,24752140,24752141,8.896
3866,2,24752141,24752142,Q15788,ENST00000348332,+,2,24752141,24752142,-0.262
3867,2,24752142,24752143,Q15788,ENST00000348332,+,2,24752142,24752143,6.33
3868,2,24752143,24752144,Q15788,ENST00000348332,+,2,24752143,24752144,6.355
3869,2,24752144,24752145,Q15788,ENST00000348332,+,2,24752144,24752145,2.092
3870,2,24752145,24752146,Q15788,ENST00000348332,+,2,24752145,24752146,8.789
3871,2,24752146,24752147,Q15788,ENST00000348332,+,2,24752146,24752147,4.846
3872,2,24752147,24752148,Q15788,ENST00000348332,+,2,24752147,24752148,0.676
3873,2,24752148,24752149,Q15788,ENST00000348332,+,2,24752148,24752149,6.33
3874,2,24752149,24752150,Q15788,ENST00000348332,+,2,24752149,24752150,1.123
3875,2,24752150,24752151,Q15788,ENST00000348332,+,2,24752150,24752151,4.801
3876,2,24752151,24752152,Q15788,ENST00000348332,+,2,24752151,24752152,5.696
3877,2,24752152,24752153,Q15788,ENST00000348332,+,2,24752152,24752153,1.112
3878,2,24752153,24752154,Q15788,ENST00000348332,+,2,24752153,24752154,8.266
3879,2,24752154,24752155,Q15788,ENST00000348332,+,2,24752154,24752155,6.33
3880,2,24752155,24752156,Q15788,ENST00000348332,+,2,24752155,24752156,4.717
3881,2,24757972,24757973,Q15788,ENST00000348332,+,2,24757972,24757973,1.857
3882,2,24757973,24757974,Q15788,ENST00000348332,+,2,24757973,24757974,7.035
3883,2,24757974,24757975,Q15788,ENST00000348332,+,2,24757974,24757975,4.769
3884,2,24757975,24757976,Q15788,ENST00000348332,+,2,24757975,24757976,0.142
3885,2,24757976,24757977,Q15788,ENST00000348332,+,2,24757976,24757977,4.729
3886,2,24757977,24757978,Q15788,ENST00000348332,+,2,24757977,24757978,6.36
3887,2,24757978,24757979,Q15788,ENST00000348332,+,2,24757978,24757979,5.05
3888,2,24757979,24757980,Q15788,ENST00000348332,+,2,24757979,24757980,1.424
3889,2,24757980,24757981,Q15788,ENST00000348332,+,2,24757980,24757981,2.943
3890,2,24757981,24757982,Q15788,ENST00000348332,+,2,24757981,24757982,1.472
3891,2,24757982,24757983,Q15788,ENST00000348332,+,2,24757982,24757983,8.903
3892,2,24757983,24757984,Q15788,ENST00000348332,+,2,24757983,24757984,4.688
3893,2,24757984,24757985,Q15788,ENST00000348332,+,2,24757984,24757985,2.279
3894,2,24757985,24757986,Q15788,ENST00000348332,+,2,24757985,24757986,8.796
3895,2,24757986,24757987,Q15788,ENST00000348332,+,2,24757986,24757987,8.903
3896,2,24757987,24757988,Q15788,ENST00000348332,+,2,24757987,24757988,0.766
3897,2,24757988,24757989,Q15788,ENST00000348332,+,2,24757988,24757989,4.89
3898,2,24757989,24757990,Q15788,ENST00000348332,+,2,24757989,24757990,6.36
3899,2,24757990,24757991,Q15788,ENST00000348332,+,2,24757990,24757991,1.012
3900,2,24757991,24757992,Q15788,ENST00000348332,+,2,24757991,24757992,8.903
3901,2,24757992,24757993,Q15788,ENST00000348332,+,2,24757992,24757993,3.682
3902,2,24757993,24757994,Q15788,ENST00000348332,+,2,24757993,24757994,7.023
3903,2,24757994,24757995,Q15788,ENST00000348332,+,2,24757994,24757995,6.335
3904,2,24757995,24757996,Q15788,ENST00000348332,+,2,24757995,24757996,-0.062
3905,2,24757996,24757997,Q15788,ENST00000348332,+,2,24757996,24757997,5.992
3906,2,24757997,24757998,Q15788,ENST00000348332,+,2,24757997,24757998,8.903
3907,2,24757998,24757999,Q15788,ENST00000348332,+,2,24757998,24757999,4.732
3908,2,24757999,24758000,Q15788,ENST00000348332,+,2,24757999,24758000,2.907
3909,2,24758000,24758001,Q15788,ENST00000348332,+,2,24758000,24758001,3.586
3910,2,24758001,24758002,Q15788,ENST00000348332,+,2,24758001,24758002,8.903
3911,2,24758002,24758003,Q15788,ENST00000348332,+,2,24758002,24758003,0.285
3912,2,24758003,24758004,Q15788,ENST00000348332,+,2,24758003,24758004,-2.151
3913,2,24758004,24758005,Q15788,ENST00000348332,+,2,24758004,24758005,7.107
3914,2,24758005,24758006,Q15788,ENST00000348332,+,2,24758005,24758006,-6.141
3915,2,24758006,24758007,Q15788,ENST00000348332,+,2,24758006,24758007,8.87
3916,2,24758007,24758008,Q15788,ENST00000348332,+,2,24758007,24758008,8.87
3917,2,24758008,24758009,Q15788,ENST00000348332,+,2,24758008,24758009,-0.333
3918,2,24758009,24758010,Q15788,ENST00000348332,+,2,24758009,24758010,8.763
3919,2,24758010,24758011,Q15788,ENST00000348332,+,2,24758010,24758011,8.87
3920,2,24758011,24758012,Q15788,ENST00000348332,+,2,24758011,24758012,-2.588
3921,2,24758012,24758013,Q15788,ENST00000348332,+,2,24758012,24758013,8.903
3922,2,24758013,24758014,Q15788,ENST00000348332,+,2,24758013,24758014,4.858
3923,2,24758014,24758015,Q15788,ENST00000348332,+,2,24758014,24758015,4.072
3924,2,24758015,24758016,Q15788,ENST00000348332,+,2,24758015,24758016,7.019
3925,2,24758016,24758017,Q15788,ENST00000348332,+,2,24758016,24758017,8.903
3926,2,24758017,24758018,Q15788,ENST00000348332,+,2,24758017,24758018,-1.818
3927,2,24758018,24758019,Q15788,ENST00000348332,+,2,24758018,24758019,8.731
3928,2,24758019,24758020,Q15788,ENST00000348332,+,2,24758019,24758020,8.731
3929,2,24758020,24758021,Q15788,ENST00000348332,+,2,24758020,24758021,0.685
3930,2,24758021,24758022,Q15788,ENST00000348332,+,2,24758021,24758022,4.164
3931,2,24758022,24758023,Q15788,ENST00000348332,+,2,24758022,24758023,4.746
3932,2,24758023,24758024,Q15788,ENST00000348332,+,2,24758023,24758024,0.063
3933,2,24758024,24758025,Q15788,ENST00000348332,+,2,24758024,24758025,6.36
3934,2,24758025,24758026,Q15788,ENST00000348332,+,2,24758025,24758026,4.687
3935,2,24758026,24758027,Q15788,ENST00000348332,+,2,24758026,24758027,7.143
3936,2,24758027,24758028,Q15788,ENST00000348332,+,2,24758027,24758028,6.335
3937,2,24758028,24758029,Q15788,ENST00000348332,+,2,24758028,24758029,6.335
3938,2,24758029,24758030,Q15788,ENST00000348332,+,2,24758029,24758030,7.1
3939,2,24758030,24758031,Q15788,ENST00000348332,+,2,24758030,24758031,6.335
3940,2,24758031,24758032,Q15788,ENST00000348332,+,2,24758031,24758032,4.732
3941,2,24758032,24758033,Q15788,ENST00000348332,+,2,24758032,24758033,-1.096
3942,2,24758033,24758034,Q15788,ENST00000348332,+,2,24758033,24758034,6.335
3943,2,24758034,24758035,Q15788,ENST00000348332,+,2,24758034,24758035,6.36
3944,2,24758035,24758036,Q15788,ENST00000348332,+,2,24758035,24758036,8.796
3945,2,24758036,24758037,Q15788,ENST00000348332,+,2,24758036,24758037,6.335
3946,2,24758037,24758038,Q15788,ENST00000348332,+,2,24758037,24758038,8.796
3947,2,24758038,24758039,Q15788,ENST00000348332,+,2,24758038,24758039,5.979
3948,2,24758039,24758040,Q15788,ENST00000348332,+,2,24758039,24758040,6.335
3949,2,24758040,24758041,Q15788,ENST00000348332,+,2,24758040,24758041,6.36
3950,2,24758041,24758042,Q15788,ENST00000348332,+,2,24758041,24758042,5.927
3951,2,24758042,24758043,Q15788,ENST00000348332,+,2,24758042,24758043,6.335
3952,2,24758043,24758044,Q15788,ENST00000348332,+,2,24758043,24758044,8.903
3953,2,24758044,24758045,Q15788,ENST00000348332,+,2,24758044,24758045,0.36
3954,2,24758045,24758046,Q15788,ENST00000348332,+,2,24758045,24758046,8.796
3955,2,24758046,24758047,Q15788,ENST00000348332,+,2,24758046,24758047,6.36
3956,2,24758047,24758048,Q15788,ENST00000348332,+,2,24758047,24758048,3.482
3957,2,24758048,24758049,Q15788,ENST00000348332,+,2,24758048,24758049,4.731
3958,2,24758049,24758050,Q15788,ENST00000348332,+,2,24758049,24758050,8.903
3959,2,24758050,24758051,Q15788,ENST00000348332,+,2,24758050,24758051,4.27
3960,2,24758051,24758052,Q15788,ENST00000348332,+,2,24758051,24758052,6.335
3961,2,24758052,24758053,Q15788,ENST00000348332,+,2,24758052,24758053,6.36
3962,2,24758053,24758054,Q15788,ENST00000348332,+,2,24758053,24758054,8.796
3963,2,24758054,24758055,Q15788,ENST00000348332,+,2,24758054,24758055,8.796
3964,2,24758055,24758056,Q15788,ENST00000348332,+,2,24758055,24758056,8.903
3965,2,24758056,24758057,Q15788,ENST00000348332,+,2,24758056,24758057,-2.015
3966,2,24758057,24758058,Q15788,ENST00000348332,+,2,24758057,24758058,4.08
3967,2,24758058,24758059,Q15788,ENST00000348332,+,2,24758058,24758059,8.796
3968,2,24758059,24758060,Q15788,ENST00000348332,+,2,24758059,24758060,-1.132
3969,2,24758060,24758061,Q15788,ENST00000348332,+,2,24758060,24758061,8.796
3970,2,24758061,24758062,Q15788,ENST00000348332,+,2,24758061,24758062,7.009
3971,2,24758062,24758063,Q15788,ENST00000348332,+,2,24758062,24758063,-0.05
3972,2,24758063,24758064,Q15788,ENST00000348332,+,2,24758063,24758064,6.335
3973,2,24758064,24758065,Q15788,ENST00000348332,+,2,24758064,24758065,1.071
3974,2,24758065,24758066,Q15788,ENST00000348332,+,2,24758065,24758066,1.573
3975,2,24758066,24758067,Q15788,ENST00000348332,+,2,24758066,24758067,1.494
3976,2,24758067,24758068,Q15788,ENST00000348332,+,2,24758067,24758068,8.903
3977,2,24758068,24758069,Q15788,ENST00000348332,+,2,24758068,24758069,-2.024
3978,2,24758069,24758070,Q15788,ENST00000348332,+,2,24758069,24758070,1.096
3979,2,24758070,24758071,Q15788,ENST00000348332,+,2,24758070,24758071,-0.468
3980,2,24758071,24758072,Q15788,ENST00000348332,+,2,24758071,24758072,-0.748
3981,2,24758072,24758073,Q15788,ENST00000348332,+,2,24758072,24758073,5.822
3982,2,24758073,24758074,Q15788,ENST00000348332,+,2,24758073,24758074,3.747
3983,2,24758074,24758075,Q15788,ENST00000348332,+,2,24758074,24758075,0.115
3984,2,24758075,24758076,Q15788,ENST00000348332,+,2,24758075,24758076,8.903
3985,2,24758076,24758077,Q15788,ENST00000348332,+,2,24758076,24758077,6.335
3986,2,24758077,24758078,Q15788,ENST00000348332,+,2,24758077,24758078,3.484
3987,2,24758078,24758079,Q15788,ENST00000348332,+,2,24758078,24758079,6.335
3988,2,24758079,24758080,Q15788,ENST00000348332,+,2,24758079,24758080,1.05
3989,2,24758080,24758081,Q15788,ENST00000348332,+,2,24758080,24758081,2.395
3990,2,24758081,24758082,Q15788,ENST00000348332,+,2,24758081,24758082,6.335
3991,2,24758082,24758083,Q15788,ENST00000348332,+,2,24758082,24758083,6.36
3992,2,24758083,24758084,Q15788,ENST00000348332,+,2,24758083,24758084,7.029
3993,2,24758084,24758085,Q15788,ENST00000348332,+,2,24758084,24758085,6.335
3994,2,24758085,24758086,Q15788,ENST00000348332,+,2,24758085,24758086,1.802
3995,2,24758086,24758087,Q15788,ENST00000348332,+,2,24758086,24758087,2.818
3996,2,24758087,24758088,Q15788,ENST00000348332,+,2,24758087,24758088,7.136
3997,2,24758088,24758089,Q15788,ENST00000348332,+,2,24758088,24758089,8.903
3998,2,24758089,24758090,Q15788,ENST00000348332,+,2,24758089,24758090,-0.544
3999,2,24758090,24758091,Q15788,ENST00000348332,+,2,24758090,24758091,0.741
4000,2,24758091,24758092,Q15788,ENST00000348332,+,2,24758091,24758092,6.36
4001,2,24758092,24758093,Q15788,ENST00000348332,+,2,24758092,24758093,7.042
4002,2,24758093,24758094,Q15788,ENST00000348332,+,2,24758093,24758094,4.687
4003,2,24758094,24758095,Q15788,ENST00000348332,+,2,24758094,24758095,6.36
4004,2,24758095,24758096,Q15788,ENST00000348332,+,2,24758095,24758096,7.028
4005,2,24758096,24758097,Q15788,ENST00000348332,+,2,24758096,24758097,8.796
4006,2,24758097,24758098,Q15788,ENST00000348332,+,2,24758097,24758098,7.026
4007,2,24758098,24758099,Q15788,ENST00000348332,+,2,24758098,24758099,3.039
4008,2,24758099,24758100,Q15788,ENST00000348332,+,2,24758099,24758100,8.903
4009,2,24758100,24758101,Q15788,ENST00000348332,+,2,24758100,24758101,3.694
4010,2,24758101,24758102,Q15788,ENST00000348332,+,2,24758101,24758102,5.88
4011,2,24758102,24758103,Q15788,ENST00000348332,+,2,24758102,24758103,4.702
4012,2,24758103,24758104,Q15788,ENST00000348332,+,2,24758103,24758104,6.36
4013,2,24758104,24758105,Q15788,ENST00000348332,+,2,24758104,24758105,8.796
4014,2,24758105,24758106,Q15788,ENST00000348332,+,2,24758105,24758106,8.903
4015,2,24758106,24758107,Q15788,ENST00000348332,+,2,24758106,24758107,6.335
4016,2,24758107,24758108,Q15788,ENST00000348332,+,2,24758107,24758108,1.325
4017,2,24758108,24758109,Q15788,ENST00000348332,+,2,24758108,24758109,6.335
4018,2,24758109,24758110,Q15788,ENST00000348332,+,2,24758109,24758110,6.36
4019,2,24758110,24758111,Q15788,ENST00000348332,+,2,24758110,24758111,8.796
4020,2,24758111,24758112,Q15788,ENST00000348332,+,2,24758111,24758112,3.729
4021,2,24758112,24758113,Q15788,ENST00000348332,+,2,24758112,24758113,4.199
4022,2,24758113,24758114,Q15788,ENST00000348332,+,2,24758113,24758114,7.137
4023,2,24758114,24758115,Q15788,ENST00000348332,+,2,24758114,24758115,6.36
4024,2,24758115,24758116,Q15788,ENST00000348332,+,2,24758115,24758116,8.903
4025,2,24758116,24758117,Q15788,ENST00000348332,+,2,24758116,24758117,0.779
4026,2,24758117,24758118,Q15788,ENST00000348332,+,2,24758117,24758118,2.362
4027,2,24758118,24758119,Q15788,ENST00000348332,+,2,24758118,24758119,6.36
4028,2,24758119,24758120,Q15788,ENST00000348332,+,2,24758119,24758120,5.858
4029,2,24758120,24758121,Q15788,ENST00000348332,+,2,24758120,24758121,8.903
4030,2,24758121,24758122,Q15788,ENST00000348332,+,2,24758121,24758122,6.335
4031,2,24758122,24758123,Q15788,ENST00000348332,+,2,24758122,24758123,4.97
4032,2,24758123,24758124,Q15788,ENST00000348332,+,2,24758123,24758124,6.335
4033,2,24758124,24758125,Q15788,ENST00000348332,+,2,24758124,24758125,6.36
4034,2,24758125,24758126,Q15788,ENST00000348332,+,2,24758125,24758126,8.796
4035,2,24758126,24758127,Q15788,ENST00000348332,+,2,24758126,24758127,5.066
4036,2,24758127,24758128,Q15788,ENST00000348332,+,2,24758127,24758128,5.765
4037,2,24758128,24758129,Q15788,ENST00000348332,+,2,24758128,24758129,-0.202
4038,2,24758129,24758130,Q15788,ENST00000348332,+,2,24758129,24758130,8.796
4039,2,24758130,24758131,Q15788,ENST00000348332,+,2,24758130,24758131,8.796
4040,2,24758131,24758132,Q15788,ENST00000348332,+,2,24758131,24758132,0.21
4041,2,24758132,24758133,Q15788,ENST00000348332,+,2,24758132,24758133,4.716
4042,2,24758133,24758134,Q15788,ENST00000348332,+,2,24758133,24758134,4.716
4043,2,24758134,24758135,Q15788,ENST00000348332,+,2,24758134,24758135,7.021
4044,2,24758135,24758136,Q15788,ENST00000348332,+,2,24758135,24758136,6.335
4045,2,24758136,24758137,Q15788,ENST00000348332,+,2,24758136,24758137,1.063
4046,2,24758137,24758138,Q15788,ENST00000348332,+,2,24758137,24758138,0.408
4047,2,24758138,24758139,Q15788,ENST00000348332,+,2,24758138,24758139,-0.8
4048,2,24758139,24758140,Q15788,ENST00000348332,+,2,24758139,24758140,8.903
4049,2,24758140,24758141,Q15788,ENST00000348332,+,2,24758140,24758141,-0.261
4050,2,24758141,24758142,Q15788,ENST00000348332,+,2,24758141,24758142,4.068
4051,2,24758142,24758143,Q15788,ENST00000348332,+,2,24758142,24758143,6.36
4052,2,24758143,24758144,Q15788,ENST00000348332,+,2,24758143,24758144,2.816
4053,2,24758144,24758145,Q15788,ENST00000348332,+,2,24758144,24758145,6.36
4054,2,24758145,24758146,Q15788,ENST00000348332,+,2,24758145,24758146,8.796
4055,2,24758146,24758147,Q15788,ENST00000348332,+,2,24758146,24758147,5.879
4056,2,24758147,24758148,Q15788,ENST00000348332,+,2,24758147,24758148,4.85
4057,2,24758148,24758149,Q15788,ENST00000348332,+,2,24758148,24758149,8.903
4058,2,24758149,24758150,Q15788,ENST00000348332,+,2,24758149,24758150,0.346
4059,2,24758150,24758151,Q15788,ENST00000348332,+,2,24758150,24758151,8.796
4060,2,24758151,24758152,Q15788,ENST00000348332,+,2,24758151,24758152,6.335
4061,2,24758152,24758153,Q15788,ENST00000348332,+,2,24758152,24758153,0.611
4062,2,24758153,24758154,Q15788,ENST00000348332,+,2,24758153,24758154,8.903
4063,2,24758154,24758155,Q15788,ENST00000348332,+,2,24758154,24758155,6.335
4064,2,24758155,24758156,Q15788,ENST00000348332,+,2,24758155,24758156,5.872
4065,2,24762686,24762687,Q15788,ENST00000348332,+,2,24762686,24762687,4.698
4066,2,24762687,24762688,Q15788,ENST00000348332,+,2,24762687,24762688,6.36
4067,2,24762688,24762689,Q15788,ENST00000348332,+,2,24762688,24762689,0.293
4068,2,24762689,24762690,Q15788,ENST00000348332,+,2,24762689,24762690,6.335
4069,2,24762690,24762691,Q15788,ENST00000348332,+,2,24762690,24762691,0.406
4070,2,24762691,24762692,Q15788,ENST00000348332,+,2,24762691,24762692,0.533
4071,2,24762692,24762693,Q15788,ENST00000348332,+,2,24762692,24762693,8.796
4072,2,24762693,24762694,Q15788,ENST00000348332,+,2,24762693,24762694,6.335
4073,2,24762694,24762695,Q15788,ENST00000348332,+,2,24762694,24762695,1.165
4074,2,24762695,24762696,Q15788,ENST00000348332,+,2,24762695,24762696,5.689
4075,2,24762696,24762697,Q15788,ENST00000348332,+,2,24762696,24762697,8.903
4076,2,24762697,24762698,Q15788,ENST00000348332,+,2,24762697,24762698,1.137
4077,2,24762698,24762699,Q15788,ENST00000348332,+,2,24762698,24762699,2.834
4078,2,24762699,24762700,Q15788,ENST00000348332,+,2,24762699,24762700,8.903
4079,2,24762700,24762701,Q15788,ENST00000348332,+,2,24762700,24762701,0.235
4080,2,24762701,24762702,Q15788,ENST00000348332,+,2,24762701,24762702,2.023
4081,2,24762702,24762703,Q15788,ENST00000348332,+,2,24762702,24762703,6.36
4082,2,24762703,24762704,Q15788,ENST00000348332,+,2,24762703,24762704,3.403
4083,2,24762704,24762705,Q15788,ENST00000348332,+,2,24762704,24762705,3.658
4084,2,24762705,24762706,Q15788,ENST00000348332,+,2,24762705,24762706,8.796
4085,2,24762706,24762707,Q15788,ENST00000348332,+,2,24762706,24762707,4.722
4086,2,24762707,24762708,Q15788,ENST00000348332,+,2,24762707,24762708,8.903
4087,2,24762708,24762709,Q15788,ENST00000348332,+,2,24762708,24762709,6.335
4088,2,24762709,24762710,Q15788,ENST00000348332,+,2,24762709,24762710,5.008
4089,2,24762710,24762711,Q15788,ENST00000348332,+,2,24762710,24762711,2.297
4090,2,24762711,24762712,Q15788,ENST00000348332,+,2,24762711,24762712,8.903
4091,2,24762712,24762713,Q15788,ENST00000348332,+,2,24762712,24762713,2.946
4092,2,24762713,24762714,Q15788,ENST00000348332,+,2,24762713,24762714,7.038
4093,2,24762714,24762715,Q15788,ENST00000348332,+,2,24762714,24762715,8.796
4094,2,24762715,24762716,Q15788,ENST00000348332,+,2,24762715,24762716,7.11
4095,2,24762716,24762717,Q15788,ENST00000348332,+,2,24762716,24762717,8.903
4096,2,24762717,24762718,Q15788,ENST00000348332,+,2,24762717,24762718,6.36
4097,2,24762718,24762719,Q15788,ENST00000348332,+,2,24762718,24762719,0.998
4098,2,24762719,24762720,Q15788,ENST00000348332,+,2,24762719,24762720,6.36
4099,2,24762720,24762721,Q15788,ENST00000348332,+,2,24762720,24762721,6.335
4100,2,24762721,24762722,Q15788,ENST00000348332,+,2,24762721,24762722,7.1
4101,2,24762722,24762723,Q15788,ENST00000348332,+,2,24762722,24762723,6.36
4102,2,24762723,24762724,Q15788,ENST00000348332,+,2,24762723,24762724,8.796
4103,2,24762724,24762725,Q15788,ENST00000348332,+,2,24762724,24762725,7.11
4104,2,24762725,24762726,Q15788,ENST00000348332,+,2,24762725,24762726,6.335
4105,2,24762726,24762727,Q15788,ENST00000348332,+,2,24762726,24762727,1.855
4106,2,24762727,24762728,Q15788,ENST00000348332,+,2,24762727,24762728,5.043
4107,2,24762728,24762729,Q15788,ENST00000348332,+,2,24762728,24762729,8.903
4108,2,24762729,24762730,Q15788,ENST00000348332,+,2,24762729,24762730,4.705
4109,2,24762730,24762731,Q15788,ENST00000348332,+,2,24762730,24762731,4.182
4110,2,24762731,24762732,Q15788,ENST00000348332,+,2,24762731,24762732,8.903
4111,2,24762732,24762733,Q15788,ENST00000348332,+,2,24762732,24762733,6.36
4112,2,24762733,24762734,Q15788,ENST00000348332,+,2,24762733,24762734,0.885
4113,2,24762734,24762735,Q15788,ENST00000348332,+,2,24762734,24762735,2.963
4114,2,24762735,24762736,Q15788,ENST00000348332,+,2,24762735,24762736,8.903
4115,2,24762736,24762737,Q15788,ENST00000348332,+,2,24762736,24762737,0.025
4116,2,24762737,24762738,Q15788,ENST00000348332,+,2,24762737,24762738,6.36
4117,2,24762738,24762739,Q15788,ENST00000348332,+,2,24762738,24762739,8.903
4118,2,24762739,24762740,Q15788,ENST00000348332,+,2,24762739,24762740,0.534
4119,2,24762740,24762741,Q15788,ENST00000348332,+,2,24762740,24762741,1.824
4120,2,24762741,24762742,Q15788,ENST00000348332,+,2,24762741,24762742,4.992
4121,2,24762742,24762743,Q15788,ENST00000348332,+,2,24762742,24762743,-0.001
4122,2,24762743,24762744,Q15788,ENST00000348332,+,2,24762743,24762744,8.796
4123,2,24762744,24762745,Q15788,ENST00000348332,+,2,24762744,24762745,6.335
4124,2,24762745,24762746,Q15788,ENST00000348332,+,2,24762745,24762746,4.274
4125,2,24762746,24762747,Q15788,ENST00000348332,+,2,24762746,24762747,8.903
4126,2,24762747,24762748,Q15788,ENST00000348332,+,2,24762747,24762748,6.36
4127,2,24762748,24762749,Q15788,ENST00000348332,+,2,24762748,24762749,2.977
4128,2,24762749,24762750,Q15788,ENST00000348332,+,2,24762749,24762750,8.903
4129,2,24762750,24762751,Q15788,ENST00000348332,+,2,24762750,24762751,6.36
4130,2,24762751,24762752,Q15788,ENST00000348332,+,2,24762751,24762752,3.484
4131,2,24762752,24762753,Q15788,ENST00000348332,+,2,24762752,24762753,6.335
4132,2,24762753,24762754,Q15788,ENST00000348332,+,2,24762753,24762754,6.335
4133,2,24762754,24762755,Q15788,ENST00000348332,+,2,24762754,24762755,2.942
4134,2,24762755,24762756,Q15788,ENST00000348332,+,2,24762755,24762756,1.019
4135,2,24762756,24762757,Q15788,ENST00000348332,+,2,24762756,24762757,8.903
4136,2,24762757,24762758,Q15788,ENST00000348332,+,2,24762757,24762758,1.355
4137,2,24762758,24762759,Q15788,ENST00000348332,+,2,24762758,24762759,8.796
4138,2,24762759,24762760,Q15788,ENST00000348332,+,2,24762759,24762760,6.335
4139,2,24762760,24762761,Q15788,ENST00000348332,+,2,24762760,24762761,3.755
4140,2,24762761,24762762,Q15788,ENST00000348332,+,2,24762761,24762762,1.847
4141,2,24762762,24762763,Q15788,ENST00000348332,+,2,24762762,24762763,8.903
4142,2,24762763,24762764,Q15788,ENST00000348332,+,2,24762763,24762764,1.365
4143,2,24762764,24762765,Q15788,ENST00000348332,+,2,24762764,24762765,8.796
4144,2,24762765,24762766,Q15788,ENST00000348332,+,2,24762765,24762766,6.335
4145,2,24762766,24762767,Q15788,ENST00000348332,+,2,24762766,24762767,-0.24
4146,2,24762767,24762768,Q15788,ENST00000348332,+,2,24762767,24762768,8.796
4147,2,24762768,24762769,Q15788,ENST00000348332,+,2,24762768,24762769,8.796
4148,2,24762769,24762770,Q15788,ENST00000348332,+,2,24762769,24762770,2.31
4149,2,24762770,24762771,Q15788,ENST00000348332,+,2,24762770,24762771,2.968
4150,2,24762771,24762772,Q15788,ENST00000348332,+,2,24762771,24762772,6.787
4151,2,24762772,24762773,Q15788,ENST00000348332,+,2,24762772,24762773,7.101
4152,2,24762773,24762774,Q15788,ENST00000348332,+,2,24762773,24762774,8.903
4153,2,24762774,24762775,Q15788,ENST00000348332,+,2,24762774,24762775,6.335
4154,2,24762775,24762776,Q15788,ENST00000348332,+,2,24762775,24762776,8.796
4155,2,24768220,24768221,Q15788,ENST00000348332,+,2,24768220,24768221,8.903
4156,2,24768221,24768222,Q15788,ENST00000348332,+,2,24768221,24768222,6.335
4157,2,24768222,24768223,Q15788,ENST00000348332,+,2,24768222,24768223,8.796
4158,2,24768223,24768224,Q15788,ENST00000348332,+,2,24768223,24768224,8.796
4159,2,24768224,24768225,Q15788,ENST00000348332,+,2,24768224,24768225,6.36
4160,2,24768225,24768226,Q15788,ENST00000348332,+,2,24768225,24768226,5.857
4161,2,24768226,24768227,Q15788,ENST00000348332,+,2,24768226,24768227,8.903
4162,2,24768227,24768228,Q15788,ENST00000348332,+,2,24768227,24768228,6.335
4163,2,24768228,24768229,Q15788,ENST00000348332,+,2,24768228,24768229,-0.049
4164,2,24768229,24768230,Q15788,ENST00000348332,+,2,24768229,24768230,8.903
4165,2,24768230,24768231,Q15788,ENST00000348332,+,2,24768230,24768231,6.335
4166,2,24768231,24768232,Q15788,ENST00000348332,+,2,24768231,24768232,7.019
4167,2,24768232,24768233,Q15788,ENST00000348332,+,2,24768232,24768233,7.015
4168,2,24768233,24768234,Q15788,ENST00000348332,+,2,24768233,24768234,6.36
4169,2,24768234,24768235,Q15788,ENST00000348332,+,2,24768234,24768235,4.746
4170,2,24768235,24768236,Q15788,ENST00000348332,+,2,24768235,24768236,8.903
4171,2,24768236,24768237,Q15788,ENST00000348332,+,2,24768236,24768237,6.335
4172,2,24768237,24768238,Q15788,ENST00000348332,+,2,24768237,24768238,8.796
4173,2,24768238,24768239,Q15788,ENST00000348332,+,2,24768238,24768239,8.796
4174,2,24768239,24768240,Q15788,ENST00000348332,+,2,24768239,24768240,6.36
4175,2,24768240,24768241,Q15788,ENST00000348332,+,2,24768240,24768241,8.796
4176,2,24768241,24768242,Q15788,ENST00000348332,+,2,24768241,24768242,6.36
4177,2,24768242,24768243,Q15788,ENST00000348332,+,2,24768242,24768243,6.36
4178,2,24768243,24768244,Q15788,ENST00000348332,+,2,24768243,24768244,4.74
4179,2,24768244,24768245,Q15788,ENST00000348332,+,2,24768244,24768245,8.796
4180,2,24768245,24768246,Q15788,ENST00000348332,+,2,24768245,24768246,8.903
4181,2,24768246,24768247,Q15788,ENST00000348332,+,2,24768246,24768247,3.707
4182,2,24768247,24768248,Q15788,ENST00000348332,+,2,24768247,24768248,8.796
4183,2,24768248,24768249,Q15788,ENST00000348332,+,2,24768248,24768249,6.335
4184,2,24768249,24768250,Q15788,ENST00000348332,+,2,24768249,24768250,3.041
4185,2,24768250,24768251,Q15788,ENST00000348332,+,2,24768250,24768251,8.796
4186,2,24768251,24768252,Q15788,ENST00000348332,+,2,24768251,24768252,6.36
4187,2,24768252,24768253,Q15788,ENST00000348332,+,2,24768252,24768253,8.903
4188,2,24768253,24768254,Q15788,ENST00000348332,+,2,24768253,24768254,8.903
4189,2,24768254,24768255,Q15788,ENST00000348332,+,2,24768254,24768255,6.335
4190,2,24768255,24768256,Q15788,ENST00000348332,+,2,24768255,24768256,3.532
4191,2,24768256,24768257,Q15788,ENST00000348332,+,2,24768256,24768257,6.36
4192,2,24768257,24768258,Q15788,ENST00000348332,+,2,24768257,24768258,8.796
4193,2,24768258,24768259,Q15788,ENST00000348332,+,2,24768258,24768259,4.746
