,0,1,2,ENST,12,PhyloP,AD,DBD
43427,1,10649167,10649168,ENST00000377022,-1,-4.732,False,False
43428,1,10649168,10649169,ENST00000377022,-1,4.648,False,False
43429,1,10649169,10649170,ENST00000377022,-1,0.803,False,False
43430,1,10649170,10649171,ENST00000377022,-1,-2.753,False,False
43431,1,10649171,10649172,ENST00000377022,-1,8.857,False,False
43432,1,10649172,10649173,ENST00000377022,-1,6.303,False,False
43433,1,10649173,10649174,ENST00000377022,-1,4.914,False,False
43434,1,10649174,10649175,ENST00000377022,-1,6.303,False,False
43435,1,10649175,10649176,ENST00000377022,-1,2.861,False,False
43436,1,10649176,10649177,ENST00000377022,-1,4.186,False,False
43437,1,10649177,10649178,ENST00000377022,-1,6.328,False,False
43438,1,10649178,10649179,ENST00000377022,-1,8.857,False,False
43439,1,10649179,10649180,ENST00000377022,-1,4.936,False,False
43440,1,10649180,10649181,ENST00000377022,-1,6.328,False,False
43441,1,10649181,10649182,ENST00000377022,-1,6.328,False,False
43442,1,10649182,10649183,ENST00000377022,-1,4.892,False,False
43443,1,10649183,10649184,ENST00000377022,-1,8.751,False,False
43444,1,10649184,10649185,ENST00000377022,-1,6.328,False,False
43445,1,10649185,10649186,ENST00000377022,-1,0.169,False,False
43446,1,10649186,10649187,ENST00000377022,-1,8.857,False,False
43447,1,10649187,10649188,ENST00000377022,-1,5.014,False,False
43448,1,10649188,10649189,ENST00000377022,-1,0.074,False,False
43449,1,10649189,10649190,ENST00000377022,-1,6.303,False,False
43450,1,10649190,10649191,ENST00000377022,-1,6.303,False,False
43451,1,10649191,10649192,ENST00000377022,-1,8.857,False,False
43452,1,10649192,10649193,ENST00000377022,-1,8.857,False,False
43453,1,10649283,10649284,ENST00000377022,-1,6.328,False,False
43454,1,10649284,10649285,ENST00000377022,-1,1.191,False,False
43455,1,10649285,10649286,ENST00000377022,-1,8.857,False,False
43456,1,10649286,10649287,ENST00000377022,-1,8.751,False,False
43457,1,10649287,10649288,ENST00000377022,-1,-3.117,False,False
43458,1,10649288,10649289,ENST00000377022,-1,6.303,False,False
43459,1,10649289,10649290,ENST00000377022,-1,8.751,False,False
43460,1,10649290,10649291,ENST00000377022,-1,2.256,False,False
43461,1,10649291,10649292,ENST00000377022,-1,6.328,False,False
43462,1,10649292,10649293,ENST00000377022,-1,6.303,False,False
43463,1,10649293,10649294,ENST00000377022,-1,1.613,False,False
43464,1,10649294,10649295,ENST00000377022,-1,3.696,False,False
43465,1,10649295,10649296,ENST00000377022,-1,3.543,False,False
43466,1,10649296,10649297,ENST00000377022,-1,0.978,False,False
43467,1,10649297,10649298,ENST00000377022,-1,2.27,False,False
43468,1,10649298,10649299,ENST00000377022,-1,6.328,False,False
43469,1,10649299,10649300,ENST00000377022,-1,8.857,False,False
43470,1,10649300,10649301,ENST00000377022,-1,8.857,False,False
43471,1,10649301,10649302,ENST00000377022,-1,6.303,False,False
43472,1,10649302,10649303,ENST00000377022,-1,1.965,False,False
43473,1,10649303,10649304,ENST00000377022,-1,8.751,False,False
43474,1,10649304,10649305,ENST00000377022,-1,8.751,False,False
43475,1,10649305,10649306,ENST00000377022,-1,4.178,False,False
43476,1,10649306,10649307,ENST00000377022,-1,6.328,False,False
43477,1,10649307,10649308,ENST00000377022,-1,8.857,False,False
43478,1,10649308,10649309,ENST00000377022,-1,-8.018,False,False
43479,1,10649309,10649310,ENST00000377022,-1,8.751,False,False
43480,1,10649310,10649311,ENST00000377022,-1,0.222,False,False
43481,1,10649311,10649312,ENST00000377022,-1,1.549,False,False
43482,1,10649312,10649313,ENST00000377022,-1,4.693,False,False
43483,1,10649313,10649314,ENST00000377022,-1,2.856,False,False
43484,1,10649314,10649315,ENST00000377022,-1,2.962,False,False
43485,1,10649315,10649316,ENST00000377022,-1,3.713,False,False
43486,1,10649316,10649317,ENST00000377022,-1,3.836,False,False
43487,1,10649317,10649318,ENST00000377022,-1,2.441,False,False
43488,1,10649318,10649319,ENST00000377022,-1,6.328,False,False
43489,1,10649319,10649320,ENST00000377022,-1,8.857,False,False
43490,1,10649320,10649321,ENST00000377022,-1,1.146,False,False
43491,1,10649321,10649322,ENST00000377022,-1,2.268,False,False
43492,1,10649322,10649323,ENST00000377022,-1,8.751,False,False
43493,1,10649323,10649324,ENST00000377022,-1,-1.038,False,False
43494,1,10649324,10649325,ENST00000377022,-1,0.988,False,False
43495,1,10649325,10649326,ENST00000377022,-1,8.857,False,False
43496,1,10649326,10649327,ENST00000377022,-1,0.631,False,False
43497,1,10649327,10649328,ENST00000377022,-1,3.646,False,False
43498,1,10649328,10649329,ENST00000377022,-1,2.307,False,False
43499,1,10649329,10649330,ENST00000377022,-1,-4.954,False,False
43500,1,10649330,10649331,ENST00000377022,-1,6.965,False,False
43501,1,10649331,10649332,ENST00000377022,-1,3.304,False,False
43502,1,10649332,10649333,ENST00000377022,-1,3.518,False,False
43503,1,10649333,10649334,ENST00000377022,-1,3.639,False,False
43504,1,10649334,10649335,ENST00000377022,-1,6.301,False,False
43505,1,10649335,10649336,ENST00000377022,-1,2.902,False,False
43506,1,10649336,10649337,ENST00000377022,-1,1.907,False,False
43507,1,10649337,10649338,ENST00000377022,-1,4.161,False,False
43508,1,10649338,10649339,ENST00000377022,-1,-7.07,False,False
43509,1,10649339,10649340,ENST00000377022,-1,8.713,False,False
43510,1,10649340,10649341,ENST00000377022,-1,7.053,False,False
43511,1,10649341,10649342,ENST00000377022,-1,4.199,False,False
43512,1,10649342,10649343,ENST00000377022,-1,4.893,False,False
43513,1,10649343,10649344,ENST00000377022,-1,4.712,False,False
43514,1,10649344,10649345,ENST00000377022,-1,3.479,False,False
43515,1,10649345,10649346,ENST00000377022,-1,7.07,False,False
43516,1,10649346,10649347,ENST00000377022,-1,7.07,False,False
43517,1,10649347,10649348,ENST00000377022,-1,0.906,False,False
43518,1,10649348,10649349,ENST00000377022,-1,2.985,False,False
43519,1,10649349,10649350,ENST00000377022,-1,0.576,False,False
43520,1,10649350,10649351,ENST00000377022,-1,5.851,False,False
43521,1,10649351,10649352,ENST00000377022,-1,4.692,False,False
43522,1,10649352,10649353,ENST00000377022,-1,6.303,False,False
43523,1,10649353,10649354,ENST00000377022,-1,1.836,False,False
43524,1,10649354,10649355,ENST00000377022,-1,8.751,False,False
43525,1,10649355,10649356,ENST00000377022,-1,5.809,False,False
43526,1,10649356,10649357,ENST00000377022,-1,-11.659,False,False
43527,1,10649357,10649358,ENST00000377022,-1,4.088,False,False
43528,1,10649358,10649359,ENST00000377022,-1,0.437,False,False
43529,1,10649359,10649360,ENST00000377022,-1,1.951,False,False
43530,1,10649360,10649361,ENST00000377022,-1,6.988,False,False
43531,1,10649361,10649362,ENST00000377022,-1,-2.232,False,False
43532,1,10649362,10649363,ENST00000377022,-1,4.964,False,False
43533,1,10649363,10649364,ENST00000377022,-1,6.328,False,False
43534,1,10649364,10649365,ENST00000377022,-1,8.857,False,False
43535,1,10649365,10649366,ENST00000377022,-1,-0.953,False,False
43536,1,10649366,10649367,ENST00000377022,-1,-0.409,False,False
43537,1,10649367,10649368,ENST00000377022,-1,-1.944,False,False
43538,1,10649368,10649369,ENST00000377022,-1,-4.257,False,False
43539,1,10649369,10649370,ENST00000377022,-1,1.968,False,False
43540,1,10649370,10649371,ENST00000377022,-1,-0.469,False,False
43541,1,10649371,10649372,ENST00000377022,-1,-3.004,False,False
43542,1,10649372,10649373,ENST00000377022,-1,6.954,False,False
43543,1,10649373,10649374,ENST00000377022,-1,2.391,False,False
43544,1,10649374,10649375,ENST00000377022,-1,0.328,False,False
43545,1,10649375,10649376,ENST00000377022,-1,4.142,False,False
43546,1,10649376,10649377,ENST00000377022,-1,0.472,False,False
43547,1,10649377,10649378,ENST00000377022,-1,0.047,False,False
43548,1,10649378,10649379,ENST00000377022,-1,5.923,False,False
43549,1,10649379,10649380,ENST00000377022,-1,8.857,False,False
43550,1,10649380,10649381,ENST00000377022,-1,2.043,False,False
43551,1,10649381,10649382,ENST00000377022,-1,6.328,False,False
43552,1,10649382,10649383,ENST00000377022,-1,8.857,False,False
43553,1,10649383,10649384,ENST00000377022,-1,-6.048,False,False
43554,1,10649384,10649385,ENST00000377022,-1,-3.146,False,False
43555,1,10649385,10649386,ENST00000377022,-1,4.072,False,False
43556,1,10649386,10649387,ENST00000377022,-1,-0.467,False,False
43557,1,10649387,10649388,ENST00000377022,-1,6.328,False,False
43558,1,10649388,10649389,ENST00000377022,-1,8.857,False,False
43559,1,10649389,10649390,ENST00000377022,-1,-5.281,False,False
43560,1,10649390,10649391,ENST00000377022,-1,1.665,False,False
43561,1,10649391,10649392,ENST00000377022,-1,-0.432,False,False
43562,1,10649392,10649393,ENST00000377022,-1,5.937,False,False
43563,1,10649393,10649394,ENST00000377022,-1,4.715,False,False
43564,1,10649394,10649395,ENST00000377022,-1,3.702,False,False
43565,1,10649395,10649396,ENST00000377022,-1,4.089,False,False
43566,1,10649396,10649397,ENST00000377022,-1,4.863,False,False
43567,1,10649397,10649398,ENST00000377022,-1,1.05,False,False
43568,1,10649398,10649399,ENST00000377022,-1,2.827,False,False
43569,1,10649399,10649400,ENST00000377022,-1,0.5,False,False
43570,1,10649400,10649401,ENST00000377022,-1,2.924,False,False
43571,1,10649401,10649402,ENST00000377022,-1,1.634,False,False
43572,1,10649402,10649403,ENST00000377022,-1,6.303,False,False
43573,1,10649403,10649404,ENST00000377022,-1,0.462,False,False
43574,1,10649404,10649405,ENST00000377022,-1,5.006,False,False
43575,1,10649405,10649406,ENST00000377022,-1,6.303,False,False
43576,1,10649406,10649407,ENST00000377022,-1,1.805,False,False
43577,1,10649407,10649408,ENST00000377022,-1,4.704,False,False
43578,1,10649408,10649409,ENST00000377022,-1,3.776,False,False
43579,1,10649409,10649410,ENST00000377022,-1,1.102,False,False
43580,1,10649410,10649411,ENST00000377022,-1,3.309,False,False
43581,1,10649411,10649412,ENST00000377022,-1,6.923,False,False
43582,1,10649412,10649413,ENST00000377022,-1,4.892,False,False
43583,1,10649413,10649414,ENST00000377022,-1,-2.217,False,False
43584,1,10649414,10649415,ENST00000377022,-1,4.553,False,False
43585,1,10649415,10649416,ENST00000377022,-1,6.811,False,False
43586,1,10649416,10649417,ENST00000377022,-1,2.318,False,False
43587,1,10649417,10649418,ENST00000377022,-1,1.169,False,False
43588,1,10649418,10649419,ENST00000377022,-1,0.844,False,False
43589,1,10649419,10649420,ENST00000377022,-1,0.304,False,False
43590,1,10649420,10649421,ENST00000377022,-1,8.751,False,False
43591,1,10649421,10649422,ENST00000377022,-1,4.114,False,False
43592,1,10649422,10649423,ENST00000377022,-1,4.134,False,False
43593,1,10649423,10649424,ENST00000377022,-1,0.793,False,False
43594,1,10649424,10649425,ENST00000377022,-1,4.707,False,False
43595,1,10649425,10649426,ENST00000377022,-1,2.917,False,False
43596,1,10649426,10649427,ENST00000377022,-1,5.889,False,False
43597,1,10649427,10649428,ENST00000377022,-1,5.944,False,False
43598,1,10649428,10649429,ENST00000377022,-1,7.09,False,False
43599,1,10649429,10649430,ENST00000377022,-1,6.328,False,False
43600,1,10649430,10649431,ENST00000377022,-1,8.751,False,False
43601,1,10649431,10649432,ENST00000377022,-1,4.619,False,False
43602,1,10649432,10649433,ENST00000377022,-1,8.751,False,False
43603,1,10649433,10649434,ENST00000377022,-1,6.303,False,False
43604,1,10649434,10649435,ENST00000377022,-1,8.857,False,False
43605,1,10649435,10649436,ENST00000377022,-1,6.303,False,False
43606,1,10649436,10649437,ENST00000377022,-1,3.726,False,False
43607,1,10649437,10649438,ENST00000377022,-1,8.857,False,False
43608,1,10650692,10650693,ENST00000377022,-1,6.316,False,False
43609,1,10650693,10650694,ENST00000377022,-1,4.692,False,False
43610,1,10650694,10650695,ENST00000377022,-1,4.678,False,False
43611,1,10650695,10650696,ENST00000377022,-1,6.316,False,False
43612,1,10650696,10650697,ENST00000377022,-1,6.316,False,False
43613,1,10650697,10650698,ENST00000377022,-1,8.84,False,False
43614,1,10650698,10650699,ENST00000377022,-1,6.291,False,False
43615,1,10650699,10650700,ENST00000377022,-1,6.316,False,False
43616,1,10650700,10650701,ENST00000377022,-1,6.291,False,False
43617,1,10650701,10650702,ENST00000377022,-1,6.291,False,False
43618,1,10650702,10650703,ENST00000377022,-1,8.734,False,False
43619,1,10650703,10650704,ENST00000377022,-1,7.079,False,False
43620,1,10650704,10650705,ENST00000377022,-1,8.734,False,False
43621,1,10650705,10650706,ENST00000377022,-1,6.291,False,False
43622,1,10650706,10650707,ENST00000377022,-1,4.902,False,False
43623,1,10650707,10650708,ENST00000377022,-1,8.734,False,False
43624,1,10650708,10650709,ENST00000377022,-1,6.291,False,False
43625,1,10650709,10650710,ENST00000377022,-1,6.316,False,False
43626,1,10650710,10650711,ENST00000377022,-1,6.291,False,False
43627,1,10650711,10650712,ENST00000377022,-1,6.291,False,False
43628,1,10650712,10650713,ENST00000377022,-1,4.675,False,False
43629,1,10650713,10650714,ENST00000377022,-1,6.291,False,False
43630,1,10650714,10650715,ENST00000377022,-1,8.734,False,False
43631,1,10650715,10650716,ENST00000377022,-1,6.291,False,False
43632,1,10650716,10650717,ENST00000377022,-1,8.734,False,False
43633,1,10650717,10650718,ENST00000377022,-1,6.291,False,False
43634,1,10650718,10650719,ENST00000377022,-1,4.711,False,False
43635,1,10650719,10650720,ENST00000377022,-1,8.734,False,False
43636,1,10650720,10650721,ENST00000377022,-1,4.675,False,False
43637,1,10650721,10650722,ENST00000377022,-1,4.646,False,False
43638,1,10650722,10650723,ENST00000377022,-1,6.316,False,False
43639,1,10650723,10650724,ENST00000377022,-1,4.695,False,False
43640,1,10650724,10650725,ENST00000377022,-1,2.906,False,False
43641,1,10650725,10650726,ENST00000377022,-1,5.808,False,False
43642,1,10650726,10650727,ENST00000377022,-1,7.018,False,False
43643,1,10650727,10650728,ENST00000377022,-1,0.01,False,False
43644,1,10650728,10650729,ENST00000377022,-1,5.806,False,False
43645,1,10650729,10650730,ENST00000377022,-1,4.881,False,False
43646,1,10650730,10650731,ENST00000377022,-1,6.975,False,False
43647,1,10650731,10650732,ENST00000377022,-1,3.651,False,False
43648,1,10650732,10650733,ENST00000377022,-1,8.84,False,False
43649,1,10650733,10650734,ENST00000377022,-1,2.911,False,False
43650,1,10650734,10650735,ENST00000377022,-1,6.943,False,False
43651,1,10650735,10650736,ENST00000377022,-1,3.555,False,False
43652,1,10650736,10650737,ENST00000377022,-1,-0.297,False,False
43653,1,10650737,10650738,ENST00000377022,-1,4.679,False,False
43654,1,10650738,10650739,ENST00000377022,-1,8.734,False,False
43655,1,10650739,10650740,ENST00000377022,-1,5.822,False,False
43656,1,10650740,10650741,ENST00000377022,-1,8.84,False,False
43657,1,10650741,10650742,ENST00000377022,-1,8.84,False,False
43658,1,10650742,10650743,ENST00000377022,-1,4.674,False,False
43659,1,10650743,10650744,ENST00000377022,-1,6.316,False,False
43660,1,10650744,10650745,ENST00000377022,-1,6.316,False,False
43661,1,10650745,10650746,ENST00000377022,-1,4.678,False,False
43662,1,10650746,10650747,ENST00000377022,-1,8.734,False,False
43663,1,10650747,10650748,ENST00000377022,-1,6.291,False,False
43664,1,10650748,10650749,ENST00000377022,-1,6.316,False,False
43665,1,10650749,10650750,ENST00000377022,-1,6.316,False,False
43666,1,10650750,10650751,ENST00000377022,-1,8.84,False,False
43667,1,10650751,10650752,ENST00000377022,-1,4.669,False,False
43668,1,10650752,10650753,ENST00000377022,-1,6.316,False,False
43669,1,10650753,10650754,ENST00000377022,-1,3.72,False,False
43670,1,10650754,10650755,ENST00000377022,-1,0.337,False,False
43671,1,10650755,10650756,ENST00000377022,-1,8.84,False,False
43672,1,10650941,10650942,ENST00000377022,-1,6.329,False,False
43673,1,10650942,10650943,ENST00000377022,-1,5.726,False,False
43674,1,10650943,10650944,ENST00000377022,-1,4.916,False,False
43675,1,10650944,10650945,ENST00000377022,-1,2.606,False,False
43676,1,10650945,10650946,ENST00000377022,-1,2.969,False,False
43677,1,10650946,10650947,ENST00000377022,-1,3.743,False,False
43678,1,10650947,10650948,ENST00000377022,-1,8.858,False,False
43679,1,10650948,10650949,ENST00000377022,-1,7.092,False,False
43680,1,10650949,10650950,ENST00000377022,-1,4.686,False,False
43681,1,10650950,10650951,ENST00000377022,-1,4.701,False,False
43682,1,10650951,10650952,ENST00000377022,-1,2.699,False,False
43683,1,10650952,10650953,ENST00000377022,-1,1.807,False,False
43684,1,10650953,10650954,ENST00000377022,-1,3.529,False,False
43685,1,10650954,10650955,ENST00000377022,-1,-2.325,False,False
43686,1,10650955,10650956,ENST00000377022,-1,7.0,False,False
43687,1,10650956,10650957,ENST00000377022,-1,4.651,False,False
43688,1,10650957,10650958,ENST00000377022,-1,5.014,False,False
43689,1,10650958,10650959,ENST00000377022,-1,4.703,False,False
43690,1,10650959,10650960,ENST00000377022,-1,4.939,False,False
43691,1,10650960,10650961,ENST00000377022,-1,6.978,False,False
43692,1,10650961,10650962,ENST00000377022,-1,4.727,False,False
43693,1,10650962,10650963,ENST00000377022,-1,6.969,False,False
43694,1,10650963,10650964,ENST00000377022,-1,-0.173,False,False
43695,1,10650964,10650965,ENST00000377022,-1,2.871,False,False
43696,1,10650965,10650966,ENST00000377022,-1,0.105,False,False
43697,1,10650966,10650967,ENST00000377022,-1,0.721,False,False
43698,1,10650967,10650968,ENST00000377022,-1,5.818,False,False
43699,1,10650968,10650969,ENST00000377022,-1,6.24,False,False
43700,1,10650969,10650970,ENST00000377022,-1,2.529,False,False
43701,1,10650970,10650971,ENST00000377022,-1,4.134,False,False
43702,1,10650971,10650972,ENST00000377022,-1,8.625,False,False
43703,1,10650972,10650973,ENST00000377022,-1,3.346,False,False
43704,1,10650973,10650974,ENST00000377022,-1,6.24,False,False
43705,1,10650974,10650975,ENST00000377022,-1,7.092,False,False
43706,1,10650975,10650976,ENST00000377022,-1,0.304,False,False
43707,1,10650976,10650977,ENST00000377022,-1,6.167,False,False
43708,1,10650977,10650978,ENST00000377022,-1,8.522,False,False
43709,1,10650978,10650979,ENST00000377022,-1,3.352,False,False
43710,1,10650979,10650980,ENST00000377022,-1,2.862,False,False
43711,1,10650980,10650981,ENST00000377022,-1,0.026,False,False
43712,1,10650981,10650982,ENST00000377022,-1,0.583,False,False
43713,1,10650982,10650983,ENST00000377022,-1,1.166,False,False
43714,1,10650983,10650984,ENST00000377022,-1,2.9,False,False
43715,1,10650984,10650985,ENST00000377022,-1,2.324,False,False
43716,1,10650985,10650986,ENST00000377022,-1,4.676,False,False
43717,1,10650986,10650987,ENST00000377022,-1,7.095,False,False
43718,1,10650987,10650988,ENST00000377022,-1,-0.065,False,False
43719,1,10650988,10650989,ENST00000377022,-1,3.571,False,False
43720,1,10650989,10650990,ENST00000377022,-1,6.904,False,False
43721,1,10650990,10650991,ENST00000377022,-1,3.851,False,False
43722,1,10650991,10650992,ENST00000377022,-1,5.842,False,False
43723,1,10650992,10650993,ENST00000377022,-1,1.836,False,False
43724,1,10650993,10650994,ENST00000377022,-1,0.651,False,False
43725,1,10650994,10650995,ENST00000377022,-1,5.682,False,False
43726,1,10650995,10650996,ENST00000377022,-1,7.047,False,False
43727,1,10650996,10650997,ENST00000377022,-1,-3.565,False,False
43728,1,10650997,10650998,ENST00000377022,-1,4.841,False,False
43729,1,10650998,10650999,ENST00000377022,-1,5.781,False,False
43730,1,10650999,10651000,ENST00000377022,-1,6.977,False,False
43731,1,10651000,10651001,ENST00000377022,-1,3.521,False,False
43732,1,10651001,10651002,ENST00000377022,-1,-2.137,False,False
43733,1,10651002,10651003,ENST00000377022,-1,-0.252,False,False
43734,1,10651003,10651004,ENST00000377022,-1,4.964,False,False
43735,1,10651004,10651005,ENST00000377022,-1,3.597,False,False
43736,1,10651005,10651006,ENST00000377022,-1,-3.291,False,False
43737,1,10651006,10651007,ENST00000377022,-1,3.48,False,False
43738,1,10651007,10651008,ENST00000377022,-1,-0.027,False,False
43739,1,10651008,10651009,ENST00000377022,-1,-0.499,False,False
43740,1,10651009,10651010,ENST00000377022,-1,0.0,False,False
43741,1,10651010,10651011,ENST00000377022,-1,2.314,False,False
43742,1,10651011,10651012,ENST00000377022,-1,0.738,False,False
43743,1,10651012,10651013,ENST00000377022,-1,6.316,False,False
43744,1,10651013,10651014,ENST00000377022,-1,7.017,False,False
43745,1,10651014,10651015,ENST00000377022,-1,-1.05,False,False
43746,1,10651015,10651016,ENST00000377022,-1,3.335,False,False
43747,1,10651016,10651017,ENST00000377022,-1,0.774,False,False
43748,1,10651017,10651018,ENST00000377022,-1,-1.969,False,False
43749,1,10651018,10651019,ENST00000377022,-1,5.756,False,False
43750,1,10651019,10651020,ENST00000377022,-1,0.985,False,False
43751,1,10651020,10651021,ENST00000377022,-1,0.487,False,False
43752,1,10651021,10651022,ENST00000377022,-1,6.316,False,False
43753,1,10651022,10651023,ENST00000377022,-1,8.839,False,False
43754,1,10651023,10651024,ENST00000377022,-1,1.666,False,False
43755,1,10651024,10651025,ENST00000377022,-1,1.383,False,False
43756,1,10651025,10651026,ENST00000377022,-1,6.924,False,False
43757,1,10651026,10651027,ENST00000377022,-1,4.979,False,False
43758,1,10651027,10651028,ENST00000377022,-1,4.702,False,False
43759,1,10651028,10651029,ENST00000377022,-1,4.693,False,False
43760,1,10651029,10651030,ENST00000377022,-1,5.916,False,False
43761,1,10651030,10651031,ENST00000377022,-1,0.982,False,False
43762,1,10651031,10651032,ENST00000377022,-1,5.917,False,False
43763,1,10651032,10651033,ENST00000377022,-1,0.093,False,False
43764,1,10651033,10651034,ENST00000377022,-1,2.338,False,False
43765,1,10651034,10651035,ENST00000377022,-1,4.884,False,False
43766,1,10651035,10651036,ENST00000377022,-1,4.043,False,False
43767,1,10651036,10651037,ENST00000377022,-1,4.038,False,False
43768,1,10651037,10651038,ENST00000377022,-1,2.365,False,False
43769,1,10651038,10651039,ENST00000377022,-1,-1.249,False,False
43770,1,10651039,10651040,ENST00000377022,-1,0.52,False,False
43771,1,10651040,10651041,ENST00000377022,-1,5.718,False,False
43772,1,10651041,10651042,ENST00000377022,-1,6.96,False,False
43773,1,10651042,10651043,ENST00000377022,-1,6.965,False,False
43774,1,10651043,10651044,ENST00000377022,-1,4.14,False,False
43775,1,10651044,10651045,ENST00000377022,-1,1.469,False,False
43776,1,10651045,10651046,ENST00000377022,-1,4.62,False,False
43777,1,10651046,10651047,ENST00000377022,-1,3.7,False,False
43778,1,10651047,10651048,ENST00000377022,-1,4.995,False,False
43779,1,10651048,10651049,ENST00000377022,-1,6.839,False,False
43780,1,10651049,10651050,ENST00000377022,-1,3.677,False,False
43781,1,10651050,10651051,ENST00000377022,-1,5.735,False,False
43782,1,10651051,10651052,ENST00000377022,-1,3.448,False,False
43783,1,10651052,10651053,ENST00000377022,-1,-1.029,False,False
43784,1,10651053,10651054,ENST00000377022,-1,-5.705,False,False
43785,1,10651054,10651055,ENST00000377022,-1,8.733,False,False
43786,1,10651055,10651056,ENST00000377022,-1,4.744,False,False
43787,1,10651056,10651057,ENST00000377022,-1,3.311,False,False
43788,1,10651057,10651058,ENST00000377022,-1,4.105,False,False
43789,1,10651058,10651059,ENST00000377022,-1,-0.523,False,False
43790,1,10651059,10651060,ENST00000377022,-1,3.444,False,False
43791,1,10651060,10651061,ENST00000377022,-1,2.606,False,False
43792,1,10651061,10651062,ENST00000377022,-1,4.176,False,False
43793,1,10651062,10651063,ENST00000377022,-1,4.996,False,False
43794,1,10651063,10651064,ENST00000377022,-1,4.696,False,False
43795,1,10651064,10651065,ENST00000377022,-1,8.733,False,False
43796,1,10651065,10651066,ENST00000377022,-1,2.497,False,False
43797,1,10651066,10651067,ENST00000377022,-1,2.215,False,False
43798,1,10651067,10651068,ENST00000377022,-1,8.733,False,False
43799,1,10651068,10651069,ENST00000377022,-1,2.404,False,False
43800,1,10651069,10651070,ENST00000377022,-1,7.068,False,False
43801,1,10651070,10651071,ENST00000377022,-1,5.922,False,False
43802,1,10651071,10651072,ENST00000377022,-1,-0.604,False,False
43803,1,10651072,10651073,ENST00000377022,-1,0.185,False,False
43804,1,10651073,10651074,ENST00000377022,-1,6.316,False,False
43805,1,10651074,10651075,ENST00000377022,-1,6.316,False,False
43806,1,10651075,10651076,ENST00000377022,-1,8.839,False,False
43807,1,10651076,10651077,ENST00000377022,-1,8.839,False,False
43808,1,10653377,10653378,ENST00000377022,-1,6.298,False,False
43809,1,10653378,10653379,ENST00000377022,-1,8.708,False,False
43810,1,10653379,10653380,ENST00000377022,-1,2.863,False,False
43811,1,10653380,10653381,ENST00000377022,-1,1.196,False,False
43812,1,10653381,10653382,ENST00000377022,-1,6.298,False,False
43813,1,10653382,10653383,ENST00000377022,-1,8.814,False,False
43814,1,10653383,10653384,ENST00000377022,-1,1.786,False,False
43815,1,10653384,10653385,ENST00000377022,-1,4.649,False,False
43816,1,10653385,10653386,ENST00000377022,-1,6.273,False,False
43817,1,10653386,10653387,ENST00000377022,-1,6.94,False,False
43818,1,10653387,10653388,ENST00000377022,-1,6.934,False,False
43819,1,10653388,10653389,ENST00000377022,-1,1.428,False,False
43820,1,10653389,10653390,ENST00000377022,-1,5.8,False,False
43821,1,10653390,10653391,ENST00000377022,-1,6.959,False,False
43822,1,10653391,10653392,ENST00000377022,-1,5.89,False,False
43823,1,10653392,10653393,ENST00000377022,-1,0.287,False,False
43824,1,10653393,10653394,ENST00000377022,-1,8.708,False,False
43825,1,10653394,10653395,ENST00000377022,-1,1.736,False,False
43826,1,10653395,10653396,ENST00000377022,-1,2.84,False,False
43827,1,10653396,10653397,ENST00000377022,-1,8.708,False,False
43828,1,10653397,10653398,ENST00000377022,-1,8.708,False,False
43829,1,10653398,10653399,ENST00000377022,-1,4.131,False,False
43830,1,10653399,10653400,ENST00000377022,-1,6.298,False,False
43831,1,10653400,10653401,ENST00000377022,-1,6.298,False,False
43832,1,10653401,10653402,ENST00000377022,-1,4.865,False,False
43833,1,10653402,10653403,ENST00000377022,-1,6.273,False,False
43834,1,10653403,10653404,ENST00000377022,-1,6.958,False,False
43835,1,10653404,10653405,ENST00000377022,-1,0.943,False,False
43836,1,10653405,10653406,ENST00000377022,-1,8.708,False,False
43837,1,10653406,10653407,ENST00000377022,-1,8.814,False,False
43838,1,10653407,10653408,ENST00000377022,-1,-7.702,False,False
43839,1,10653408,10653409,ENST00000377022,-1,8.708,False,False
43840,1,10653409,10653410,ENST00000377022,-1,8.814,False,False
43841,1,10653410,10653411,ENST00000377022,-1,-8.168,False,False
43842,1,10653411,10653412,ENST00000377022,-1,8.708,False,False
43843,1,10653412,10653413,ENST00000377022,-1,8.814,False,False
43844,1,10653413,10653414,ENST00000377022,-1,-1.532,False,False
43845,1,10653414,10653415,ENST00000377022,-1,8.708,False,False
43846,1,10653415,10653416,ENST00000377022,-1,8.814,False,False
43847,1,10653416,10653417,ENST00000377022,-1,4.927,False,False
43848,1,10653417,10653418,ENST00000377022,-1,6.273,False,False
43849,1,10653418,10653419,ENST00000377022,-1,1.711,False,False
43850,1,10653419,10653420,ENST00000377022,-1,0.559,False,False
43851,1,10653420,10653421,ENST00000377022,-1,7.036,False,False
43852,1,10653421,10653422,ENST00000377022,-1,2.308,False,False
43853,1,10653422,10653423,ENST00000377022,-1,3.322,False,False
43854,1,10653423,10653424,ENST00000377022,-1,8.708,False,False
43855,1,10653424,10653425,ENST00000377022,-1,8.814,False,False
43856,1,10653425,10653426,ENST00000377022,-1,8.814,False,False
43857,1,10653426,10653427,ENST00000377022,-1,6.273,False,False
43858,1,10653427,10653428,ENST00000377022,-1,6.298,False,False
43859,1,10653428,10653429,ENST00000377022,-1,8.814,False,False
43860,1,10653429,10653430,ENST00000377022,-1,6.273,False,False
43861,1,10653430,10653431,ENST00000377022,-1,6.298,False,False
